"","DATE","OBSERVER","ID","BOX","BTO","COMBINATION","RFID.GEN","RFID","CODE","EXACT","SEX","AGE","WING","TARSUS","WEIGHT","HEADBILL","BILL","BP","BLED.CORT","BLED.SEX","FEATHER","PARTNER.ID","MOTHER.ID","FATHER.ID","TIME","COMPANIONS","RFID.WORKS","RFID.CHANGED","AGGR","BITES","WRIG","TONIC","ATTEMPT","MOULT","LOCATION","NOTES","year","known_age","min_age"
"3388",2023-05-28,"GM","J5121","Y02","EA79258","WGBZM",6,"01148AA2E5","RINGED",1,"","1","158","43.0",228.1,"60.5","25.0","N",0,1,0,"","J3899","J2488","30-12-1899 17:00:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2023,1,1
"3389",2023-05-28,"GM","J5129","Y02","EA79259","OGBZM",6,"01148AF043","RINGED",1,"","1","165","45.6",256.2,"63.5","26.5","N",0,1,0,"","J3899","J2488","30-12-1899 17:00:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","RED",2023,1,1
"3390",2023-05-28,"GM","J5140","Z03","EA79260","RZGBZM",NA,"01148A797D","RINGED",1,"","1","161","42.4",207.5,"59.0","23.1","N",0,1,0,"","J1154","J2395","30-12-1899 17:30:00","",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2023,1,1
"3391",2023-05-28,"GM","J5141","Z03","EA79261","BZGBZM",NA,"01148A8F0D","RINGED",1,"","1","158","44.0",231.8,"59.8","23.1","N",0,1,0,"","J1154","J2395","30-12-1899 17:30:00","",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","RED",2023,1,1
"3392",2023-05-28,"GM","J5177","Z03","EA79262","GZGBZM",NA,"01148B2236","RINGED",1,"","1","158","42.5",199.7,"58.2","24.8","N",0,1,0,"","J1154","J2395","30-12-1899 17:30:00","",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","GREEN",2023,1,1
"3393",2023-05-28,"GM","J5143","Z17","EA79263","OZGBZM",6,"01148AFD1D","RINGED",1,"","1","167","44.4",236.2,"62.2","27.6","N",0,1,0,"","J990","J909","30-12-1899 18:10:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2023,1,1
"3394",2023-05-28,"GM","J5167","Z17","EA79264","YZGBZM",6,"01148AC82F","RINGED",1,"","1","163","43.2",232.1,"60.9","25.6","N",0,1,0,"","J990","J909","30-12-1899 18:10:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","RED",2023,1,1
"3395",2023-05-28,"GM","J5116","Z13","EA79265","",6,"01148B1203","RINGED",1,"","1","155","42.2",172.5,"59.4","24.5","N",0,1,0,"","J2375","J837","30-12-1899 18:30:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","BLUE - CONCERNING WEIGHT CRASH. PROBABLE FATHER DEATH. WAS RYBZM but comb up for reallocation",2023,1,1
"3396",2023-05-29,"GM","J5469","MW01","EA79266","BZOZMG",6,"01148AACA3","RINGED",1,"F","6","229","42.1",194.7,"68.0","32.3","Y",0,1,1,"J5504","","","30-12-1899 14:00:00","",1,0,0,0,0,11,5,0,"MAWGAN","TRAPPED AT BOX. A VERY NERVOUS NELLY",2023,0,3
"3397",2023-05-29,"GM","J5151","X33","EA79267","YPBZM",6,"01148AE6D4","RINGED",1,"","1","161","43.0",258.8,"63.8","28.4","N",0,1,0,"","J4941","J4963","30-12-1899 17:10:00","",1,0,NA,NA,NA,NA,NA,NA,"CAMPUS","RED",2023,1,1
"3398",2023-05-29,"GM","J5154","Y05","EA79268","GYBZM",6,"01148AC5D7","RINGED",1,"","1","160","41.9",212.2,"58.9","24.5","N",0,1,0,"","J4109","J4111","30-12-1899 18:00:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2023,1,1
"3399",2023-05-29,"GM","J5189","Y05","EA79269","YYBZM",6,"01148B06D5","RINGED",1,"","1","126","39.1",152.5,"54.8","22.1","N",0,1,0,"","J4109","J4111","30-12-1899 18:00:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","RED",2023,1,1
"3400",2023-05-29,"GM","J5100","Y11","EA79270","BYBZM",6,"01148ACFCA","RINGED",1,"","1","158","43.1",205.3,"58.3","23.9","N",0,1,0,"","J1366","J2463","30-12-1899 18:20:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2023,1,1
"3401",2023-05-29,"GM","J5122","Y11","EA79271","WYBZM",6,"01148B4B02","RINGED",1,"","1","153","39.0",198.5,"59.2","26.3","N",0,1,0,"","J1366","J2463","30-12-1899 18:20:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","0",2023,1,1
"3402",2023-05-29,"GM","J5131","Y11","EA79272","OYBZM",6,"01148A5753","RINGED",1,"","1","129","33.7",139.6,"54.2","22.4","N",0,1,0,"","J1366","J2463","30-12-1899 18:20:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","GREEN",2023,1,1
"3403",2023-05-29,"GM","J5132","Y20","EA79273","RZYBZM",6,"01148B0636","RINGED",1,"","1","167","45.0",269.9,"62.4","26.6","N",0,1,0,"","J792","J5503","30-12-1899 18:45:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2023,1,1
"3404",2023-05-30,"GM","J5152","Y01","EA79275","BZYBZM",6,"01148AE62E","RINGED",1,"","1","163","44.2",255.9,"63.2","26.2","N",0,1,0,"","J1031","J1171","30-12-1899 12:10:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2023,1,1
"3405",2023-05-30,"GM","J5441","Y01","EA79276","GZYBZM",6,"01148B2E7E","RINGED",1,"","1","156","44.1",222.5,"61.0","25.4","N",0,1,0,"","J1031","J1171","30-12-1899 12:10:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","GREEN",2023,1,1
"3406",2023-05-30,"GM","J5136","Y24","EA79277","OZYBZM",6,"01148A9C57","RINGED",1,"","1","165","41.7",205.1,"61.3","26.4","N",0,1,0,"","J1318","J494","30-12-1899 13:50:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2023,1,1
"3407",2023-05-30,"GM","J5114","Z19","EA79278","YZYBZM",6,"01148AA7C1","RINGED",1,"","1","165","43.1",192.5,"59.5","24.8","N",0,1,0,"","J2680","J2619","30-12-1899 13:50:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2023,1,1
"3408",2023-05-30,"GM","J5169","Z19","EA79279","RBBZM",6,"01148AA392","RINGED",1,"","1","170","46.0",226.1,"64.0","28.1","N",0,1,0,"","J2680","J2619","30-12-1899 13:50:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","RED",2023,1,1
"3409",2023-05-30,"GM","J5185","Z19","EA79280","GBBZM",6,"01148B36D8","RINGED",1,"","1","155","42.4",163.1,"58.8","24.1","N",0,1,0,"","J2680","J2619","30-12-1899 13:50:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","GREEN",2023,1,1
"3410",2023-05-30,"GM","J5236","Z19","EA79281","YBBZM",6,"01148A918C","RINGED",1,"","1","158","42.3",197.3,"59.9","25.5","N",0,1,0,"","J2680","J2619","30-12-1899 13:50:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","BLACK",2023,1,1
"3411",2023-05-30,"GM","J5178","Z05","EA79282","BBBZM",6,"01148B2E7F","RINGED",1,"","1","168","42.6",216.2,"60.1","25.9","N",0,1,0,"","J2951","J2149","30-12-1899 14:50:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2023,1,1
"3412",2023-05-30,"GM","J5205","Z05","EA79283","WBBZM",6,"01148A4B0D","RINGED",1,"","1","166","43.4",240.4,"62.0","25.5","N",0,1,0,"","J2951","J2149","30-12-1899 14:50:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","RED",2023,1,1
"3413",2023-05-30,"GM","J5471","","EA79284","OGRZM",6,"01148A99D3","RINGED",1,"","1","173","43.0",242.1,"63.8","28.1","N",0,1,0,"","","J3049","30-12-1899 15:20:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","CHUTE LOW. ONE OF 4 BIG CHICKS",2023,1,1
"3414",2023-05-30,"GM","J5472","","EA79285","RZGRZM",6,"01148AB71F","RINGED",1,"","1","171","42.0",222,"62.5","26.1","N",0,1,0,"","","J3049","30-12-1899 15:20:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","CHUTE LOW. ONE OF 4 BIG CHICKS",2023,1,1
"3415",2023-05-30,"GM","J5473","","EA79286","BZGRZM",6,"01148ADBF3","RINGED",1,"","1","160","41.8",197.5,"59.2","23.9","N",0,1,0,"","","J3049","30-12-1899 15:20:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","CHUTE LOW. ONE OF 4 BIG CHICKS",2023,1,1
"3416",2023-05-30,"GM","J5474","","EA79287","GZGRZM",6,"01148A6AE1","RINGED",1,"","1","172","42.9",247.6,"63.8","27.6","N",0,1,0,"","","J3049","30-12-1899 15:20:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","CHUTE LOW. ONE OF 4 BIG CHICKS",2023,1,1
"3417",2023-05-30,"GM","J5475","","EA79288","RRRZM",6,"01148B03CF","RINGED",1,"","1","148","44.1",262.2,"52.1","27.0","N",0,1,0,"","","GZXMBZ","30-12-1899 15:55:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","SLATS LOW. SINGLE CHICK",2023,1,1
"3418",2023-05-30,"GM","J5127","X31","EA79289","BPBZM",6,"01148B47EC","RINGED",1,"","1","157","45.3",245.5,"60.8","25.5","N",0,1,0,"","J4950","J2576","30-12-1899 16:55:00","",1,0,NA,NA,NA,NA,NA,NA,"CAMPUS","BLUE",2023,1,1
"3419",2023-05-30,"GM","J5227","X31","EA79290","",NA,"","RINGED",1,"","1","86","34.4",97.1,"50.2","20.7","N",0,1,0,"","J4950","J2576","30-12-1899 16:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","BLACK",2023,1,1
"3420",2023-05-30,"GM","J5470","X27","EA79291","BZBZMG",6,"01148AE960","RINGED",1,"M","6","229","38.4",206.5,"69.5","32.4","N",0,1,1,"J4537","","","30-12-1899 17:20:00","",1,0,3,3,0,30,1,NA,"CAMPUS","TRAPPED AT BOX",2023,0,3
"3421",2023-05-31,"GM","J5200","X36","EA79292","WPBZM",6,"01148A552E","RINGED",1,"","1","155","42.1",212.9,"59.2","24.7","N",0,1,0,"","J5126","J5496","30-12-1899 14:20:00","",1,0,NA,NA,NA,NA,NA,NA,"CAMPUS","BLUE",2023,1,1
"3422",2023-05-31,"GM","J5191","Y18","EA79293","OBBZM",6,"01148B223F","RINGED",1,"","1","158","40.7",224,"60.6","27.6","N",0,1,0,"","J3698","J1521","30-12-1899 15:40:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2023,1,1
"3423",2023-05-31,"GM","J5221","Y18","EA79294","RZBBZM",6,"01148A74B8","RINGED",1,"","1","120","36.2",164.1,"55.2","22.8","N",0,1,0,"","J3698","J1521","30-12-1899 15:40:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","RED",2023,1,1
"3424",2023-05-31,"GM","J5188","Y03","EA79295","BZBBZM",6,"01148A85B4","RINGED",1,"","1","161","44.4",236.6,"62.4","26.0","N",0,1,0,"","J3283","J4666","30-12-1899 16:20:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2023,1,1
"3425",2023-05-31,"GM","J5215","Y03","EA79296","GZBBZM",6,"01148A9238","RINGED",1,"","1","153","42.1",216.1,"61.6","26.4","N",0,1,0,"","J3283","J4666","30-12-1899 16:20:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","RED",2023,1,1
"3426",2023-05-31,"GM","J5249","Y03","EA79297","",NA,"","RINGED",1,"","1","96","39.1",103.7,"55.8","22.9","N",0,1,0,"","J3283","J4666","30-12-1899 16:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","GREEN - NO COLOUR RINGS DUE TO LOW SURVIVAL PROBABIITY. TARSUS NOT BLACK",2023,1,1
"3427",2023-05-31,"GM","J5155","Y10","EA79298","OZBBZM",6,"01148B197B","RINGED",1,"","1","159","42.8",260.4,"62.6","26.9","N",0,1,0,"","J4943","J104","30-12-1899 16:40:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2023,1,1
"3428",2023-05-31,"GM","J5173","Z38","EA79299","YZBBZM",6,"01148B21BC","RINGED",1,"","1","165","41.3",227.5,"61.5","27.8","N",0,1,0,"","J4940","J933","30-12-1899 18:00:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2023,1,1
"3429",2023-05-31,"GM","J5212","Z38","EA79300","RWBZM",6,"01148B1B31","RINGED",1,"","1","153","43.2",187.1,"60.2","26.4","N",0,1,0,"","J4940","J933","30-12-1899 18:00:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","RED",2023,1,1
"3430",2023-05-31,"GM","J5240","Z38","EA79301","GWBZM",6,"01148B2EEB","RINGED",1,"","1","150","41.1",196.4,"58.4","25.2","N",0,1,0,"","J4940","J933","30-12-1899 18:00:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","GREEN",2023,1,1
"3431",2023-05-31,"GM","J5186","Z26","EA79302","YWBZM",6,"01148AA86C","RINGED",1,"","1","156","42.6",219.6,"60.9","28.0","N",0,1,0,"","J4511","J4520","30-12-1899 18:30:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2023,1,1
"3432",2023-05-31,"GM","J5211","Z26","EA79303","BWBZM",6,"01148A5F88","RINGED",1,"","1","142","41.9",185.3,"59.0","25.6","N",0,1,0,"","J4511","J4520","30-12-1899 18:30:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","RED",2023,1,1
"3433",2023-05-31,"GM","J5286","Z26","EA79304","WWBZM",6,"01148AE115","RINGED",1,"","1","128","40.3",153.4,"54.9","21.2","N",0,1,0,"","J4511","J4520","30-12-1899 18:30:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","GREEN",2023,1,1
"3434",2023-05-31,"GM","J5146","Z35","EA79305","OWBZM",6,"01148A5BAB","RINGED",1,"","1","170","45.0",239,"63.9","29.4","N",0,1,0,"","J2415","J1627","30-12-1899 18:55:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2023,1,1
"3435",2023-05-31,"GM","J5172","Z35","EA79306","RZWBZM",6,"01148B4818","RINGED",1,"","1","167","44.5",233.7,"63.0","28.2","N",0,1,0,"","J2415","J1627","30-12-1899 18:55:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","RED",2023,1,1
"3436",2023-05-31,"GM","J5317","Z35","EA79307","",6,"01148A4B0A","RINGED",1,"","1","117","38.2",132.4,"54.8","20.7","N",0,1,0,"","J2415","J1627","30-12-1899 18:55:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","GREEN - COMBINATION REUSED",2023,1,1
"3437",2023-05-31,"GM","J5181","Z11","EA79308","GZWBZM",NA,"01148AC2B1","RINGED",1,"","1","156","42.3",154,"59.1","24.3","N",0,1,0,"","J1964","J595","30-12-1899 19:30:00","",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2023,1,1
"3438",2023-05-31,"GM","J5233","Z11","EA79309","OZWBZM",NA,"01148A9E20","RINGED",1,"","1","159","42.1",183.2,"59.4","24.3","N",0,1,0,"","J1964","J595","30-12-1899 19:30:00","",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","RED",2023,1,1
"3439",2023-05-31,"GM","J5343","Z11","EA79310","",NA,"01148B062F","RINGED",1,"","1","134","43.2",118.6,"57.3","23.1","N",0,1,0,"","J1964","J595","30-12-1899 19:30:00","",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","GREEN",2023,1,1
"3440",2023-05-31,"GM","J5445","Z11","EA79311","ROBZM",NA,"01148A54B7","RINGED",1,"","1","122","40.4",113.4,"55.3","21.7","N",0,1,0,"","J1964","J595","30-12-1899 19:30:00","",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","BLACK",2023,1,1
"3441",2023-06-01,"GM","J5218","Y07","EA79312","GOBZM",6,"01148B5B03","RINGED",1,"","1","159","43.1",194.9,"62.0","27.2","N",0,1,0,"","J3019","J2391","30-12-1899 11:00:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2023,1,1
"3442",2023-06-01,"GM","J5251","Y07","EA79313","YOBZM",6,"01148AE452","RINGED",1,"","1","157","40.3",198.5,"59.7","24.6","N",0,1,0,"","J3019","J2391","30-12-1899 11:00:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","RED",2023,1,1
"3443",2023-06-01,"GM","J5267","Y07","EA79314","BOBZM",5,"011265D928","RINGED",1,"","1","146","40.5",167.6,"57.5","24.6","N",0,1,0,"","J3019","J2391","30-12-1899 11:00:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","GREEN",2023,1,1
"3444",2023-06-01,"GM","J5225","Y30","EA79315","WOBZM",6,"01148B28B2","RINGED",1,"","1","162","41.4",217.5,"60.4","24.3","N",0,1,0,"","J2460","J625","30-12-1899 11:30:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2023,1,1
"3445",2023-06-01,"GM","J5276","Y30","EA79316","OOBZM",6,"01148B145F","RINGED",1,"","1","158","40.6",221.9,"59.0","23.2","N",0,1,0,"","J2460","J625","30-12-1899 11:30:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","RED",2023,1,1
"3446",2023-06-01,"GM","J5476","","EA79317","GRRZM",6,"01148A9C55","RINGED",1,"","1","148","45.7",243.3,"62.5","25.8","N",0,1,0,"","J2124","J2130","30-12-1899 12:45:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","Y27 CAVITY - only chick",2023,1,1
"3447",2023-06-01,"GM","J5222","Y19","EA79318","RZOBZM",6,"01148A8A10","RINGED",1,"","1","164","43.6",244.5,"61.6","26.3","N",0,1,0,"","J3987","J4574","30-12-1899 13:35:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2023,1,1
"3448",2023-06-01,"GM","J5255","Y19","EA79319","BZOBZM",6,"01148A6DC7","RINGED",1,"","1","163","43.6",228.1,"61.6","26.1","N",0,1,0,"","J3987","J4574","30-12-1899 13:35:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","RED",2023,1,1
"3449",2023-06-01,"GM","J5271","Y19","EA79320","GZOBZM",6,"01148B4DA8","RINGED",1,"","1","149","43.1",230.2,"60.0","25.3","N",0,1,0,"","J3987","J4574","30-12-1899 13:35:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","GREEN",2023,1,1
"3450",2023-06-01,"GM","J5184","Z16","EA79321","OZOBZM",6,"01148B23E9","RINGED",1,"","1","147","40.3",183.1,"57.0","21.8","N",0,1,0,"","J1001","J2077","30-12-1899 14:20:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2023,1,1
"3451",2023-06-01,"GM","J5209","Z16","EA79322","YZOBZM",6,"01148A7E56","RINGED",1,"","1","145","41.7",186.8,"59.2","24.8","N",0,1,0,"","J1001","J2077","30-12-1899 14:20:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","RED",2023,1,1
"3452",2023-06-01,"GM","J5183","Z15","EA79323","RVBZM",NA,"01148B38C3","RINGED",1,"","1","161","42.8",194.1,"61.3","25.1","N",0,1,0,"","J164","J831","30-12-1899 14:45:00","",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2023,1,1
"3453",2023-06-01,"GM","J5234","Z15","EA79324","GVBZM",NA,"01148B3E00","RINGED",1,"","1","145","42.7",166.9,"60.2","24.9","N",0,1,0,"","J164","J831","30-12-1899 14:45:00","",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","GREEN",2023,1,1
"3454",2023-06-01,"GM","J5477","","EA79325","YRRZM",NA,"01148AEBEB","RINGED",1,"","1","162","43.9",241.5,"61.7","25.7","N",0,1,0,"W","unm6.J3918","J3918","30-12-1899 15:15:00","0",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","Single chick in woodshed stack nest",2023,1,1
"3455",2023-06-01,"GM","J5478","","EA79326","BRRZM",NA,"01148AE6DC","RINGED",1,"","1","110","38.1",136.4,"54.1","21.8","N",0,1,0,"WORKSHOP SHELVES","J3490","J4070","30-12-1899 15:35:00","1",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","Workshop shelves nest. One of two. Tarsus not black",2023,1,1
"3456",2023-06-01,"GM","J5479","","EA79327","WRRZM",NA,"01148AFD21","RINGED",1,"","1","141","45.2",239.6,"59.6","25.0","N",0,1,0,"WORKSHOP SHELVES","J3490","J4070","30-12-1899 15:35:00","1",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","Workshop shelves nest. One of two.",2023,1,1
"3457",2023-06-01,"GM","J5480","","EA79328","ORRZM",NA,"01148AA5F9","RINGED",1,"","1","168","41.2",207.8,"61.0","25.6","N",0,1,0,"WORKSHOP DOOR","J3870","J4051","30-12-1899 16:10:00","2",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","Workshop door. One of three",2023,1,1
"3458",2023-06-01,"GM","J5481","","EA79329","RZRRZM",NA,"01148AA38B","RINGED",1,"","1","161","42.3",189.2,"60.3","25.4","N",0,1,0,"WORKSHOP DOOR","J3870","J4051","30-12-1899 16:10:00","2",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","Workshop door. One of three",2023,1,1
"3459",2023-06-01,"GM","J5482","","EA79330","BZRRZM",NA,"01148ABB56","RINGED",1,"","1","154","40.4",169.4,"57.8","25.6","N",0,1,0,"WORKSHOP DOOR","J3870","J4051","30-12-1899 16:10:00","2",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","Workshop door. One of three",2023,1,1
"3460",2023-06-01,"GM","J5483","","EA79331","GZRRZM",NA,"01148AF03E","RINGED",1,"","1","142","46.0",235.8,"58.8","25.2","N",0,1,0,"Z18 CAV LOW","J1337","J2025","30-12-1899 16:45:00","0",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","Z18 low cavity. Think just the one chick but more could be concealed.",2023,1,1
"3461",2023-06-01,"GM","J5484","","EA79332","OZRRZM",NA,"01148B34EB","RINGED",1,"","1","155","41.8",240.8,"59.7","23.7","N",0,1,0,"Z22 RAFTER","XMRV","J1346","30-12-1899 17:15:00","2",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","Z22 rafter nest (West side). One of three",2023,1,1
"3462",2023-06-01,"GM","J5485","","EA79333","YZRRZM",NA,"01148B4F0D","RINGED",1,"","1","155","43.6",263,"61.8","27.1","N",0,1,0,"Z22 RAFTER","XMRV","J1346","30-12-1899 17:15:00","2",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","Z22 rafter nest (West side). One of three",2023,1,1
"3463",2023-06-01,"GM","J5486","","EA79334","OZGRZM",NA,"01148A48B5","RINGED",1,"","1","118","38.5",157.5,"54.9","22.7","N",0,1,0,"Z22 RAFTER","XMRV","J1346","30-12-1899 17:15:00","2",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","Z22 rafter nest (West side). One of three",2023,1,1
"3464",2023-06-01,"GM","J5487","","EA79335","YZGRZM",NA,"01148A4919","RINGED",1,"","1","134","43.1",215.1,"56.7","22.1","N",0,1,0,"SLATS HIGH","","","30-12-1899 17:45:00","1",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","Slats high nest. One of two",2023,1,1
"3465",2023-06-01,"GM","J5488","","EA79336","RYRZM",NA,"01148A6893","RINGED",1,"","1","141","43.6",232.7,"59.0","25.2","N",0,1,0,"SLATS HIGH","","","30-12-1899 17:45:00","1",6,1,0,NA,NA,NA,NA,NA,"PENCOOSE","Slats high nest. One of two",2023,1,1
"3466",2023-06-01,"GM","J5195","X21","EA79337","",NA,"01148B44F8","RINGED",1,"","1","143","41.1",133.7,"57.2","22.3","N",0,1,0,"","J4525","J3874","30-12-1899 20:15:00","",6,1,0,NA,NA,NA,NA,NA,"CAMPUS","BLUE - OPBZM fitted but reused after death.",2023,1,1
"3467",2023-06-01,"GM","J5196","X23","EA79338","RZPBZM",6,"01148B1045","RINGED",1,"","1","140","39.5",182.5,"56.9","24.3","N",0,1,0,"","J3326","UNM6.X23.23","30-12-1899 20:30:00","",1,0,NA,NA,NA,NA,NA,NA,"CAMPUS","BLUE",2023,1,1
"3468",2023-06-01,"GM","J5244","X23","EA79339","BZPBZM",6,"01148A9233","RINGED",1,"","1","158","43.5",228.6,"59.8","24.7","N",0,1,0,"","J3326","UNM6.X23.23","30-12-1899 20:30:00","",1,0,NA,NA,NA,NA,NA,NA,"CAMPUS","RED",2023,1,1
"3469",2023-06-02,"GM","J5489","","EA79340","GYRZM",6,"01148AC03E","RINGED",1,"","1","164","42.2",219,"60.7","25.4","N",0,1,0,"","","J910","30-12-1899 12:45:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","Gylly wood oak nest",2023,1,1
"3470",2023-06-02,"GM","J5490","","EA79341","",6,"01148AEDC5","RINGED",1,"","1","121","40.2",148.9,"57.0","23.1","N",0,1,0,"","","J910","30-12-1899 12:45:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","Gylly wood oak nest",2023,1,1
"3471",2023-06-02,"GM","J5238","Z29","EA79342","YVBZM",6,"01148AD4F8","RINGED",1,"","1","155","42.6",221.5,"60.9","26.0","N",0,1,0,"","J2377","J1463","30-12-1899 13:20:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2023,1,1
"3472",2023-06-02,"GM","J5239","Z29","EA79343","BVBZM",6,"01148ADCA4","RINGED",1,"","1","158","43.1",204.5,"61.4","26.9","N",0,1,0,"","J2377","J1463","30-12-1899 13:20:00","",1,0,NA,NA,NA,NA,NA,NA,"PENCOOSE","RED",2023,1,1
"3473",2023-06-02,"GM","J5250","Y04","EA79344","WVBZM",6,"01148B0935","RINGED",1,"","1","153","42.2",204.1,"58.5","23.7","N",0,1,0,"","J2994","J3749","30-12-1899 13:55:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2023,1,1
"3474",2023-06-02,"GM","J5297","Y04","EA79345","OVBZM",6,"01148AD4EF","RINGED",1,"","1","118","38.7",131.8,"53.6","21.6","N",0,1,0,"","J2994","J3749","30-12-1899 13:55:00","",1,0,NA,NA,NA,NA,NA,NA,"STITHIANS","RED",2023,1,1
"3475",2023-06-02,"GM","J5246","X35","EA79346","GZPBZM",6,"01148B2467","RINGED",1,"","1","152","43.4",197,"59.8","25.2","N",0,1,0,"","J3479","J3470","30-12-1899 15:15:00","",1,0,NA,NA,NA,NA,NA,NA,"CAMPUS","BLUE",2023,1,1
"3476",2023-06-02,"GM","J5260","X22","EA79347","OZPBZM",6,"01148A797C","RINGED",1,"","1","164","43.7",233.7,"61.2","26.4","N",0,1,0,"","J4509","J4964","30-12-1899 15:40:00","",1,0,NA,NA,NA,NA,NA,NA,"CAMPUS","BLUE",2023,1,1
"3477",2023-06-02,"GM","J5295","X22","EA79348","YZPBZM",6,"01148AB4A0","RINGED",1,"","1","137","42.6",190,"57.9","24.6","N",0,1,0,"","J4509","J4964","30-12-1899 15:40:00","",1,0,NA,NA,NA,NA,NA,NA,"CAMPUS","RED",2023,1,1
